GALID,stage,variable,bin_left,bin_right,center,category,N_usable,N_category,eligible_usable,category_support,f_category,sum_lha_within_category,lha_mean_within_category,median_log_lha_within_category,N_bpt_common,bpt_common_support,sum_HA6562_within_category,mean_HA6562_within_category,sum_OIII5006_within_category,mean_OIII5006_within_category,sum_NII6583_within_category,mean_NII6583_within_category,sum_SII_SUM_within_category,mean_SII_SUM_within_category,sum_HB4861_within_category,mean_HB4861_within_category,N_log_OIII_Hb,median_log_OIII_Hb,N_log_NII_Ha,median_log_NII_Ha,N_log_SII_Ha,median_log_SII_Ha,N_log_OI_Ha,median_log_OI_Ha,N_sigma_Ha,median_sigma_Ha
NGC4501,close-to-peak,radius_re,1.25,1.5,1.375,SF,98326,39953,True,True,0.406331997640502,1.211270280420379e+44,3.03173799319295e+39,39.20166453586003,35184,True,1.1554877754860903e+44,3.284128511499802e+39,6.97351144076325e+42,1.982012119361997e+38,3.985628399603382e+43,1.1327957024793605e+39,2.71632230297427e+43,7.720333967071028e+38,4.040167047154157e+43,1.1482966823425866e+39,35184,-0.655436635017395,39953,-0.4277551472187042,39953,-0.5463533401489258,26390,-1.4250092506408691,39953,26.4913272857666
NGC4501,close-to-peak,radius_re,1.25,1.5,1.375,NSF,98326,48885,True,True,0.497172670504241,1.8131572389603424e+43,3.709025752194625e+38,38.460136679428985,37971,True,1.5092356734832097e+43,3.974706153335992e+38,3.997998904307882e+42,1.052908510259904e+38,9.738357805615029e+42,2.5646829963959415e+38,7.774252494504269e+42,2.0474184231398355e+38,5.280273605702773e+42,1.3906069383747526e+38,38477,-0.12159515172243118,48885,-0.1592009961605072,47829,-0.2437642514705658,21972,-0.7958214282989502,48885,36.53535842895508
NGC4501,close-to-peak,radius_re,1.25,1.5,1.375,ND,98326,9488,True,True,0.09649533185525701,4.651591484424955e+41,4.902604852893081e+37,37.67791320404512,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,1.5,1.75,1.625,SF,116281,46780,True,True,0.40230132179805816,9.687101238667757e+43,2.0707783750893024e+39,39.08980823575095,36866,True,8.793391107008702e+43,2.3852305937743996e+39,6.635837099712557e+42,1.799988363183572e+38,3.2436586450262656e+43,8.798509860104882e+38,2.479581275080415e+43,6.7259297864710444e+38,3.074612275177864e+43,8.33996711109929e+38,36866,-0.6108638048171997,46780,-0.4031323492527008,46780,-0.4765361547470093,28020,-1.4016783237457275,46780,26.114608764648438
NGC4501,close-to-peak,radius_re,1.5,1.75,1.625,NSF,116281,54419,True,True,0.46799563127252086,1.973171003540108e+43,3.625886185964659e+38,38.40239966126977,34158,True,1.4965563322625036e+43,4.381276223029755e+38,3.767048939129701e+42,1.1028306514227124e+38,8.818795337254875e+42,2.581765717329725e+38,7.618291357880838e+42,2.2303095491190463e+38,5.233484306578428e+42,1.5321401447913893e+38,34563,-0.14817625284194946,54419,-0.20075568556785583,52657,-0.23845088481903076,20498,-0.8219679594039917,54419,34.56782150268555
NGC4501,close-to-peak,radius_re,1.5,1.75,1.625,ND,116281,15082,True,True,0.12970304692942097,6.6053295211073856e+41,4.379611139840463e+37,37.62523121840354,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,1.75,2.0,1.875,SF,108305,43158,True,True,0.39848575781358203,7.370574630941841e+43,1.7078119076282128e+39,38.95493840238457,29112,True,6.058568574453181e+43,2.0811241324722387e+39,5.152632853923649e+42,1.7699343411389286e+38,2.1542286354441243e+43,7.399796082179597e+38,1.7996474055656104e+43,6.181806147175084e+38,2.1183806204381726e+43,7.27665780584698e+38,29112,-0.5922009944915771,43158,-0.4041096866130829,43158,-0.42421409487724304,24518,-1.3260866403579712,43158,27.262975692749023
NGC4501,close-to-peak,radius_re,1.75,2.0,1.875,NSF,108305,33826,True,True,0.31232168413277317,8.562466994422305e+42,2.531327084024805e+38,38.286451462775744,13304,True,4.630641150660507e+42,3.480638267183183e+38,1.1323688572116683e+42,8.511491710851386e+37,2.4835261554155363e+42,1.8667514697952017e+38,2.4116997890656413e+42,1.8127629202237233e+38,1.6201384881363024e+42,1.2177829886773168e+38,14002,-0.14365343749523163,33702,-0.24688191711902618,30482,-0.239348903298378,9575,-0.7872047424316406,33826,33.19941329956055
NGC4501,close-to-peak,radius_re,1.75,2.0,1.875,ND,108305,31321,True,True,0.2891925580536448,9.758606188786008e+41,3.115675166433386e+37,37.478938121486344,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.0,2.25,2.125,SF,68411,10243,True,True,0.14972738302319802,1.1626493993322885e+43,1.1350672647977043e+39,38.77533718764456,7674,True,1.0228279730700044e+43,1.3328485445269799e+39,9.553178523564405e+41,1.2448760129742513e+38,3.737688922369911e+42,4.870587597563084e+38,3.027378721372779e+42,3.944981393501146e+38,3.57632158416085e+42,4.660309596248176e+38,7674,-0.5276111364364624,10243,-0.40000632405281067,10231,-0.4009335935115814,3845,-1.4647135734558105,10243,30.036352157592773
NGC4501,close-to-peak,radius_re,2.0,2.25,2.125,NSF,68411,12172,True,True,0.17792460276856062,2.1541639208218016e+42,1.769769898802006e+38,38.153824465865966,4120,True,1.019977045902407e+42,2.4756724415106965e+38,2.4555782377384e+41,5.960141353733981e+37,5.4216729183358655e+41,1.3159400287222975e+38,5.751187361196887e+41,1.395919262426429e+38,3.566353307351068e+41,8.656197347939485e+37,4377,-0.19966812431812286,11849,-0.2516885995864868,10386,-0.19268371164798737,1219,-0.7769611477851868,12172,33.21075439453125
NGC4501,close-to-peak,radius_re,2.0,2.25,2.125,ND,68411,45996,True,True,0.6723480142082414,9.005379961907397e+41,1.9578615448968163e+37,37.06834733880619,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.25,2.5,2.375,SF,30793,1447,True,True,0.046991199298541876,5.6047251676245366e+41,3.8733415118345104e+38,38.43211175084582,482,True,2.6461460257822302e+41,5.489929514071017e+38,2.8381852054992e+40,5.888351048753526e+37,1.0142082221290023e+41,2.104166435952287e+38,7.69263501687842e+40,1.595982368646975e+38,9.252258831406388e+40,1.919555774150703e+38,482,-0.2874622344970703,1447,-0.38157975673675537,1211,-0.38177594542503357,64,-0.8780667781829834,1447,31.49340057373047
NGC4501,close-to-peak,radius_re,2.25,2.5,2.375,NSF,30793,3436,True,True,0.11158380151333096,4.631379433050153e+41,1.3478985544383449e+38,38.029648973871026,794,True,1.6254482949873028e+41,2.04716409948023e+38,4.820925146481389e+40,6.071694139145327e+37,9.09871984291e+40,1.1459344890314861e+38,7.4157149326073165e+40,9.339691350890827e+37,5.683385646808744e+40,7.157916431749048e+37,857,-0.12640032172203064,3382,-0.2566859722137451,2883,-0.225576713681221,54,-1.057747721672058,3436,38.92616653442383
NGC4501,close-to-peak,radius_re,2.25,2.5,2.375,ND,30793,25910,True,True,0.8414249991881272,4.541112177608472e+41,1.7526484668500472e+37,37.06834733880619,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.5,2.75,2.625,SF,4612,68,True,True,0.014744145706851692,1.3773918901819744e+40,2.0255763090911387e+38,38.30654860890837,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,68,-0.32089677453041077,0,,0,,68,30.3559513092041
NGC4501,close-to-peak,radius_re,2.5,2.75,2.625,NSF,4612,226,True,True,0.049002601908065914,3.1434473633621967e+40,1.3909059129921224e+38,38.131062475146905,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,226,-0.26953259110450745,0,,0,,226,33.00381088256836
NGC4501,close-to-peak,radius_re,2.5,2.75,2.625,ND,4612,4318,True,True,0.9362532523850824,9.625440232996658e+40,2.2291431757750483e+37,37.33983628412707,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.75,3.0,2.875,SF,167,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.75,3.0,2.875,NSF,167,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,2.75,3.0,2.875,ND,167,167,True,True,1.0,3.6429371935142e+39,2.181399517074371e+37,37.34548868546689,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.0,3.25,3.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.0,3.25,3.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.0,3.25,3.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.25,3.5,3.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.25,3.5,3.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.25,3.5,3.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.5,3.75,3.625,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.5,3.75,3.625,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.5,3.75,3.625,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.75,4.0,3.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.75,4.0,3.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,3.75,4.0,3.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.0,4.25,4.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.0,4.25,4.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.0,4.25,4.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.25,4.5,4.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.25,4.5,4.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.25,4.5,4.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.5,4.75,4.625,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.5,4.75,4.625,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.5,4.75,4.625,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.75,5.0,4.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.75,5.0,4.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,4.75,5.0,4.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.0,5.25,5.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.0,5.25,5.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.0,5.25,5.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.25,5.5,5.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.25,5.5,5.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.25,5.5,5.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.5,5.75,5.625,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.5,5.75,5.625,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.5,5.75,5.625,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.75,6.0,5.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.75,6.0,5.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,5.75,6.0,5.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.0,6.25,6.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.0,6.25,6.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.0,6.25,6.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.25,6.5,6.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.25,6.5,6.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.25,6.5,6.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.5,6.75,6.625,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.5,6.75,6.625,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.5,6.75,6.625,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.75,7.0,6.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.75,7.0,6.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,6.75,7.0,6.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.0,7.25,7.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.0,7.25,7.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.0,7.25,7.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.25,7.5,7.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.25,7.5,7.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.25,7.5,7.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.5,7.75,7.625,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.5,7.75,7.625,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.5,7.75,7.625,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.75,8.0,7.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.75,8.0,7.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4501,close-to-peak,radius_re,7.75,8.0,7.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,5.75,6.0,5.875,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,5.75,6.0,5.875,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,5.75,6.0,5.875,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.0,6.25,6.125,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.0,6.25,6.125,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.0,6.25,6.125,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.25,6.5,6.375,SF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.25,6.5,6.375,NSF,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.25,6.5,6.375,ND,0,0,False,False,,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.5,6.75,6.625,SF,2090,1655,True,True,0.7918660287081339,4.563827468074432e+41,2.757599678594823e+38,37.984132350928355,595,True,3.496744361577692e+41,5.876881279962507e+38,6.407080276246606e+40,1.076820214495228e+38,9.328036806849232e+40,1.5677372784620558e+38,1.5871229552660252e+41,2.667433538262227e+38,1.222637888663527e+41,2.054853594392482e+38,595,-0.29313328862190247,1655,-0.5277981758117676,1655,-0.2180577516555786,357,-1.27140212059021,1655,30.630359649658203
NGC4654,close-to-peak,log_sigma_star,6.5,6.75,6.625,NSF,2090,0,True,False,0.0,0.0,,,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.5,6.75,6.625,ND,2090,435,True,True,0.20813397129186603,1.5390657455024544e+40,3.538082173568861e+37,37.53978209051075,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,6.75,7.0,6.875,SF,17548,9943,True,True,0.5666172783223159,4.5535742340339715e+42,4.579678400919211e+38,38.36690109067162,6712,True,4.0114210442938335e+42,5.9764914247524334e+38,9.917775499981515e+41,1.4776185190675677e+38,1.0373164614163354e+42,1.5454655265440039e+38,1.5125235105544932e+42,2.2534617260942986e+38,1.402594770732108e+42,2.0896823163470023e+38,6712,-0.19271525740623474,9943,-0.5408593416213989,9943,-0.2944619655609131,3412,-1.1344956159591675,9943,31.771703720092773
NGC4654,close-to-peak,log_sigma_star,6.75,7.0,6.875,NSF,17548,2190,True,True,0.12480054707089126,2.869362519062695e+41,1.3102111959190388e+38,38.038749241024384,933,True,1.814173541409251e+41,1.9444518128716515e+38,7.28180782773164e+40,7.804724359840985e+37,6.747638369213692e+40,7.232195465395168e+37,1.1016880093346925e+41,1.1808017249032073e+38,6.34326413080157e+40,6.7987825624882845e+37,933,-0.08317183703184128,2190,-0.4459106922149658,1927,-0.18568749725818634,295,-0.9556040167808533,2190,36.73643493652344
NGC4654,close-to-peak,log_sigma_star,6.75,7.0,6.875,ND,17548,5415,True,True,0.30858217460679277,1.4809737871596534e+41,2.734946975364088e+37,37.45246053979227,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,7.0,7.25,7.125,SF,79681,31399,True,True,0.3940588095028928,1.872787167090757e+43,5.964480292655043e+38,38.42052187381261,22977,True,1.728361063445041e+43,7.522135454781047e+38,4.8409181203501363e+42,2.106853862710596e+38,4.441993620321716e+42,1.933234808861782e+38,6.58324653500042e+42,2.8651462484225182e+38,6.04322050155608e+42,2.6301172918814814e+38,23310,-0.21350835263729095,31399,-0.5160514712333679,30296,-0.29864534735679626,10924,-1.2192271947860718,31399,31.1441707611084
NGC4654,close-to-peak,log_sigma_star,7.0,7.25,7.125,NSF,79681,14060,True,True,0.17645360876495023,1.6000353648133857e+42,1.1380052381318532e+38,37.949236309826155,7747,True,1.1426435872877134e+42,1.4749497706050257e+38,4.484432552682596e+41,5.788605334558662e+37,4.301939352565832e+41,5.553039050685211e+37,7.200652757884248e+41,9.29476282158803e+37,3.998483148562282e+41,5.161331029511142e+37,8105,-0.01840486191213131,13930,-0.41205719113349915,11768,-0.16376268863677979,1864,-0.8425443768501282,14060,36.854705810546875
NGC4654,close-to-peak,log_sigma_star,7.0,7.25,7.125,ND,79681,34222,True,True,0.42948758173215695,8.821907004208844e+41,2.5778467080266623e+37,37.38839102445568,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,7.25,7.5,7.375,SF,139298,65136,True,True,0.46760183204353256,5.91111261203646e+43,9.07503164461505e+38,38.59583701656062,48808,True,5.517455087616808e+43,1.130440724392888e+39,1.3806548175842764e+43,2.8287469627607696e+38,1.4584631921771977e+43,2.9881642193435455e+38,1.9213340172406037e+43,3.936514541142034e+38,1.929180100565315e+43,3.9525899454296736e+38,48808,-0.23806239664554596,64991,-0.5140990018844604,63630,-0.3216303586959839,30775,-1.2297120094299316,65136,30.764692306518555
NGC4654,close-to-peak,log_sigma_star,7.25,7.5,7.375,NSF,139298,32703,True,True,0.23477006130741288,4.8991671921262316e+42,1.4980788282806568e+38,38.05735809130492,19295,True,3.64605023651492e+42,1.8896347429463178e+38,1.433562123588931e+42,7.42970781854849e+37,1.4862270984886055e+42,7.702654047621692e+37,2.3508972092243155e+42,1.2183971024743797e+38,1.2755178873639496e+42,6.610613564985486e+37,19699,-0.0529765710234642,32596,-0.37049591541290283,30773,-0.1508304625749588,8404,-0.8273767828941345,32703,36.404972076416016
NGC4654,close-to-peak,log_sigma_star,7.25,7.5,7.375,ND,139298,41459,True,True,0.29762810664905454,1.1305765182486857e+42,2.7269748866318185e+37,37.41769389839228,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
NGC4654,close-to-peak,log_sigma_star,7.5,7.75,7.625,SF,128565,77694,True,True,0.6043168825107922,1.2806706583647216e+44,1.6483520714144228e+39,38.80443401714385,67767,True,1.2460035556524896e+44,1.8386582785905968e+39,2.4514458971119556e+43,3.6174626250416214e+38,3.513408868836638e+43,5.184542430440536e+38,4.1976075424655106e+43,6.19417643169317e+38,4.3566557889947137e+43,6.428875099967113e+38,67767,-0.31114837527275085,77694,-0.488415002822876,77694,-0.3418700098991394,53292,-1.2583240270614624,77694,30.7673282623291
NGC4654,close-to-peak,log_sigma_star,7.5,7.75,7.625,NSF,128565,38813,True,True,0.3018939835880683,8.051185621842656e+42,2.0743528255591312e+38,38.17125267514268,27033,True,6.652652598656648e+42,2.460937594294621e+38,2.0702260727998844e+42,7.658144019531256e+37,3.0010548899237964e+42,1.1101449672340459e+38,4.183904091933803e+42,1.5477024717692463e+38,2.3265261957948305e+42,8.606244944308181e+37,27103,-0.10677682608366013,38813,-0.33280980587005615,38324,-0.15082862973213196,15465,-0.8152167201042175,38813,37.14234924316406
NGC4654,close-to-peak,log_sigma_star,7.5,7.75,7.625,ND,128565,12058,True,True,0.09378913390113951,4.1853346606946984e+41,3.471002372445429e+37,37.53745373374952,0,False,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,
