zone,time_Myr,D,median_A,SF,NSF,ND,I_SF,I_NSF,A_det,A_SF
inner,57.5,0.16355077908413537,0.3302328066546625,0.4920657607582386,0.5079342392417614,0.0,0.930937851785035,0.3531806951328634,0.0,0.33586320704777806
inner,60.0,0.16287073524647272,0.3274923012311928,0.4901106512570821,0.5098893487429179,0.0,0.9255938297908533,0.3514856932728698,0.0,0.33446668845257793
inner,62.5,0.16219351902983228,0.324774538460254,0.4881557793391501,0.5118442206608499,0.0,0.9202849929681896,0.34979828407899116,0.0,0.3330759765791199
inner,65.0,0.16151911867697114,0.32207932960722824,0.4862011919432516,0.5137988080567484,0.0,0.9150110773467348,0.3481184354755071,0.0,0.33169104728306575
inner,67.5,0.16084752247953282,0.31940648750375084,0.4842469359876914,0.5157530640123086,0.0,0.9097718211360136,0.34644611552270554,0.0,0.3303118765204692
inner,70.0,0.1601787187778443,0.3167558265347127,0.4822930583668915,0.5177069416331085,0.0,0.9045669647064519,0.3447812924162935,0.0,0.3289384403473588
inner,72.5,0.15951269596071335,0.3141271626253701,0.4803396059480147,0.5196603940519853,0.0,0.8993962505706111,0.3431239344868115,0.0,0.32757071491932205
inner,75.0,0.15884944246522717,0.311520313228562,0.47838662556759304,0.521613374432407,0.0,0.8942594233645819,0.34147401019904944,0.0,0.32620867649109153
inner,77.5,0.15818894677655143,0.3089350973120324,0.4764341640281584,0.5235658359718416,0.0,0.8891562298295483,0.3398314881514658,0.0,0.32485230141613247
inner,80.0,0.15753119742773053,0.3063713353458595,0.47448226809487803,0.525517731905122,0.0,0.8840864187935054,0.3381963370756075,0.0,0.3235015661462324
inner,82.5,0.1568761829994884,0.30382884928998743,0.4725309844921932,0.5274690155078068,0.0,0.8790497411531422,0.33656852583553387,0.0,0.32215644723109227
inner,85.0,0.15622389212003035,0.30130746258186275,0.4705803599004652,0.5294196400995348,0.0,0.8740459498558808,0.33494802342724217,0.0,0.3208169213179195
inner,87.5,0.15557431346484552,0.29880700012417305,0.46863044095262474,0.5313695590473753,0.0,0.8690747998820727,0.33333479897809476,0.0,0.31948296515102204
inner,90.0,0.1549274357565104,0.2963272882726872,0.46668127423082695,0.533318725769173,0.0,0.8641360482273521,0.3317288217462495,0.0,0.3181545555714053
inner,92.5,0.15428324776449298,0.2938681548241967,0.4647329062631139,0.5352670937368861,0.0,0.8592294538851432,0.330130061120092,0.0,0.31683166951636954
inner,95.0,0.15364173830495778,0.2914294290045572,0.462785383520082,0.537214616479918,0.0,0.8543547778293205,0.32853848661767027,0.0,0.31551428401910975
inner,97.5,0.15300289624057167,0.2890109414568289,0.4608387524115575,0.5391612475884425,0.0,0.849511782997022,0.32695406788613124,0.0,0.31420237620831687
inner,100.0,0.15236671048031053,0.2866125242295157,0.45889305928327906,0.5411069407167209,0.0,0.8447002342716114,0.3253767747011602,0.0,0.31289592330778054
inner,102.5,0.15173316997926672,0.2842340107649019,0.4569483504135866,0.5430516495864134,0.0,0.8399198984657925,0.32380657696642146,0.0,0.3115949026359942
inner,105.0,0.1511022637384573,0.28187523588748536,0.45500467201012096,0.544995327989879,0.0,0.8351705443048685,0.3222434447130022,0.0,0.3102992916057606
inner,107.5,0.1504739808046331,0.27953603579250735,0.4530620702065289,0.5469379297934711,0.0,0.8304519424101502,0.32068734809885846,0.0,0.3090090677238001
inner,110.0,0.1498483102700885,0.2772162480345766,0.45112059105917945,0.5488794089408205,0.0,0.8257638652825102,0.31913825740826235,0.0,0.3077242085903603
inner,112.5,0.14922524127247205,0.2749157115163889,0.4491802805438886,0.5508197194561114,0.0,0.8211060872860793,0.3175961430512524,0.0,0.30644469189882656
inner,115.0,0.1486047629945981,0.27263426647753913,0.4472411845526526,0.5527588154473474,0.0,0.8164783846320891,0.3160609755630861,0.0,0.3051704954353354
inner,117.5,0.1479868646642587,0.2703717544834274,0.44530334889039347,0.5546966511096065,0.0,0.8118805353628532,0.31453272560369383,0.0,0.30390159707838843
inner,120.0,0.14737153555403673,0.26812801841425576,0.44336681927171273,0.5566331807282873,0.0,0.8073123193358923,0.3130113639571357,0.0,0.3026379747984683
inner,122.5,0.14675876498111973,0.26590290245411774,0.44143164131765733,0.5585683586823427,0.0,0.8027735182081964,0.3114968615310604,0.0,0.3013796066576566
inner,125.0,0.14614854230711427,0.2636962520801775,0.4394978605524964,0.5605021394475036,0.0,0.7982639154206268,0.3099891893561657,0.0,0.30012647080925253
inner,127.5,0.14554085693786142,0.2615079140519389,0.4375655224005086,0.5624344775994914,0.0,0.7937832961824554,0.3084883185856619,0.0,0.298878545497394
inner,130.0,0.1449356983232527,0.2593377364006039,0.4356346721827835,0.5643653278172165,0.0,0.7893314474560382,0.30699422049473674,0.0,0.2976358090566797
inner,132.5,0.1443330559570469,0.257185568418519,0.4337053551140334,0.5662946448859666,0.0,0.7849081579416253,0.30550686648002245,0.0,0.29639823991179276
inner,135.0,0.14373291937668786,0.25505126064870937,0.4317776162994178,0.5682223837005822,0.0,0.7805132180623047,0.30402622805906576,0.0,0.29516581657712687
inner,137.5,0.14313527816312263,0.2529346648744999,0.4298515007313829,0.5701484992686171,0.0,0.7761464199490777,0.3025522768697987,0.0,0.29393851765641255
inner,140.0,0.14254012194062068,0.25083563410922244,0.4279270532865117,0.5720729467134883,0.0,0.7718075574260658,0.30108498467001243,0.0,0.2927163218423461
inner,142.5,0.1419474403765938,0.24875402258600807,0.4260043187223904,0.5739956812776096,0.0,0.7674964259958487,0.299624323336833,0.0,0.2914992079162194
inner,145.0,0.14135722318141655,0.24668968574766434,0.4240833416744877,0.5759166583255123,0.0,0.76321282282493,0.2981702648661989,0.0,0.29028715474755185
inner,147.5,0.14076946010824784,0.24464248023663682,0.4221641666530479,0.5778358333469521,0.0,0.7589565467293332,0.296722781372341,0.0,0.2890801412937233
inner,150.0,0.14018414095285286,0.2426122638850534,0.4202468380400013,0.5797531619599987,0.0,0.7547273981603215,0.2952818450872643,0.0,0.2878781465996086
inner,152.5,0.13960125555342606,0.24059889570485155,0.41833140008588676,0.5816685999141132,0.0,0.7505251791902476,0.2938474283602318,0.0,0.28668114979721426
inner,155.0,0.13902079379041457,0.23860223587798735,0.41641789690679265,0.5835821030932073,0.0,0.7463496934985234,0.29241950365725056,0.0,0.2854891301053157
inner,157.5,0.13844274558634267,0.23662214574672605,0.4145063724813114,0.5854936275186886,0.0,0.7422007463577176,0.29099804356055964,0.0,0.2843020668290966
inner,160.0,0.13786710090563675,0.23465848780401274,0.41259687064751227,0.5874031293524877,0.0,0.738078144619774,0.28958302076812004,0.0,0.2831199393597898
inner,162.5,0.13729384975445108,0.23271112568392335,0.4094526823218997,0.5905473176781003,0.0,0.7349312327657387,0.28844968377326197,0.0,0.28270615024554896
inner,165.0,0.1367229821804943,0.23077992415219467,0.40472707464105284,0.5952729253589472,0.0,0.7330303883282951,0.28767162400824153,0.0,0.28327701781950576
inner,167.5,0.13615448827285676,0.2288647490968332,0.40002096903401685,0.5999790309659832,0.0,0.7311483100515053,0.2868912167576948,0.0,0.2838455117271433
inner,170.0,0.13558835816183823,0.22696546751880153,0.39533492224713374,0.6046650777528663,0.0,0.7292847691024759,0.28610847117198107,0.0,0.2844116418381618
inner,172.5,0.13502458201877673,0.2250819475227823,0.39066948124551204,0.609330518754488,0.0,0.7274395396560392,0.2853233967658838,0.0,0.2849754179812233
inner,175.0,0.13446315005587786,0.22321405830801885,0.38602518308254086,0.6139748169174591,0.0,0.7256123988575022,0.2845360034218452,0.0,0.2855368499441222
inner,177.5,0.13390405252604481,0.22136167015923172,0.3814025547759158,0.6185974452240842,0.0,0.7238031267856937,0.2837463013931344,0.0,0.2860959474739552
inner,180.0,0.1333472797227092,0.21952465443761057,0.376802113190175,0.623197886809825,0.0,0.7220115064163133,0.28295430130694643,0.0,0.28665272027729083
inner,182.5,0.13279282197966258,0.21770288357188097,0.37222436492574607,0.6277756350742539,0.0,0.7202373235855867,0.28216001416743,0.0,0.28720717802033746
inner,185.0,0.1322406696708885,0.21589623104944505,0.36766980621448964,0.6323301937855104,0.0,0.7184803669542321,0.28136345135864016,0.0,0.28775933032911155
inner,187.5,0.13169081321039552,0.21410457140759612,0.3631389228217332,0.6368610771782668,0.0,0.7167404279717388,0.28056462464741316,0.0,0.2883091867896045
inner,190.0,0.13114324305205075,0.21232778022480558,0.35863218995477164,0.6413678100452284,0.0,0.715017300840965,0.27976354618616206,0.0,0.2888567569479493
inner,192.5,0.130597949689414,0.21056573411208285,0.3541500721778176,0.6458499278221824,0.0,0.7133107824830545,0.27896022851558844,0.0,0.2894020503105861
inner,195.0,0.130054923655573,0.20881831070440643,0.34969302333337293,0.6503069766666271,0.0,0.7116206725026748,0.2781546845673081,0.0,0.289945076344427
inner,197.5,0.12951415552297874,0.20708538865222628,0.34526148646998966,0.6547385135300103,0.0,0.7099467731535855,0.2773469276663888,0.0,0.2904858444770213
inner,200.0,0.12897563590328207,0.2053668476130368,0.3408558937763896,0.6591441062236104,0.0,0.7082888893045275,0.2765369715337953,0.0,0.29102436409671795
inner,202.5,0.12843935544717044,0.20366256824301968,0.33647666652189856,0.6635233334781014,0.0,0.7066468284054465,0.27572483028874006,0.0,0.2915606445528296
inner,205.0,0.12790530484420584,0.2019724321887559,0.33212421500315714,0.6678757849968429,0.0,0.7050204004540451,0.2749105184509373,0.0,0.2920946951557942
inner,207.5,0.12737347482266298,0.20029632207900694,0.3277989384970579,0.6722010615029421,0.0,0.7034094179626684,0.27409405094275563,0.0,0.29262652517733706
inner,210.0,0.1268438561493684,0.19863412151656382,0.3235012252198596,0.6764987747801404,0.0,0.7018136959255216,0.27327544309126794,0.0,0.2931561438506316
inner,212.5,0.1263164396295402,0.1969857150701639,0.31923145229242367,0.6807685477075763,0.0,0.7002330517862236,0.2724547106301954,0.0,0.29368356037045984
inner,215.0,0.1257912161066283,0.19535098826647485,0.3149899857115164,0.6850100142884836,0.0,0.6986673054056955,0.271631869701742,0.0,0.29420878389337174
inner,217.5,0.12526817646215554,0.193729827582145,0.3107771803271109,0.6892228196728891,0.0,0.6971162790303838,0.2708069368583177,0.0,0.2947318235378445
inner,220.0,0.12474731161555946,0.19212212043591978,0.30659337982562995,0.69340662017437,0.0,0.6955797972608204,0.26997992906414653,0.0,0.2952526883844406
inner,222.5,0.12422861252403448,0.19052775518082343,0.30243891671905676,0.6975610832809432,0.0,0.6940576870205187,0.2691508636967577,0.0,0.29577138747596554
inner,225.0,0.123712070182375,0.1889466210964059,0.2983141123398425,0.7016858876601575,0.0,0.6925497775252061,0.2683197585483555,0.0,0.29628792981762503
inner,227.5,0.12319767562281904,0.18737860838105364,0.2942192768415378,0.7057807231584622,0.0,0.691055900252393,0.2674866318270669,0.0,0.296802324377181
inner,230.0,0.12268541991489261,0.1858236081443646,0.29015470920507025,0.7098452907949298,0.0,0.6895758889112743,0.26665150215806277,0.0,0.2973145800851074
inner,232.5,0.12217529416525458,0.18428151239958634,0.28612069725058353,0.7138793027494165,0.0,0.6881095794129712,0.26581438858455075,0.0,0.29782470583474546
inner,235.0,0.1216672895175423,0.18275221405611683,0.28211751765476056,0.7178824823452394,0.0,0.6866568098411032,0.26497531056863627,0.0,0.29833271048245774
inner,237.5,0.1211613971522179,0.1812356069120676,0.2781454359735398,0.7218545640264602,0.0,0.6852174204226947,0.26413428799204963,0.0,0.29883860284778213
inner,240.0,0.12065760828641507,0.17973158564688863,0.27420470667013763,0.7257952933298624,0.0,0.6837912534994163,0.26329134115673697,0.0,0.29934239171358495
inner,242.5,0.12015591417378671,0.1782400458140543,0.27029557314828656,0.7297044268517134,0.0,0.6823781534991541,0.2624464907853108,0.0,0.29984408582621336
inner,245.0,0.11965630610435297,0.17676088383381014,0.2664182677905941,0.7335817322094059,0.0,0.6809779669079131,0.2615997580213594,0.0,0.3003436938956471
inner,247.5,0.11915877540435012,0.1752939969859797,0.2625730120019265,0.7374269879980735,0.0,0.6795905422420475,0.26075116442961155,0.0,0.30084122459564994
inner,250.0,0.11866331343607987,0.17383928340283128,0.25876001625772194,0.7412399837422781,0.0,0.6782157300208187,0.2599007319959541,0.0,0.30133668656392015
inner,252.5,0.1181699115977595,0.1723966420620037,0.25497948015712957,0.7450205198428704,0.0,0.6768533827392822,0.25904848312730067,0.0,0.30183008840224057
inner,255.0,0.11767856132337251,0.1709659727794907,0.2512315924808757,0.7487684075191243,0.0,0.6755033548414934,0.25819444065130787,0.0,0.30232143867662753
inner,257.5,0.1171892540825198,0.16954717620268378,0.2475165312537505,0.7524834687462495,0.0,0.6741655026940437,0.257338627815938,0.0,0.30281074591748025
inner,260.0,0.11670198138027174,0.16814015380347277,0.24383446381161433,0.7561655361883857,0.0,0.6728396845599104,0.2564810682888654,0.0,0.30329801861972827
inner,262.5,0.11621673475702056,0.16674480787140336,0.24018554687281124,0.7598144531271888,0.0,0.6715257605726307,0.25562178615672415,0.0,0.3037832652429795
inner,265.0,0.11573350578833352,0.16536104150689174,0.23656992661388565,0.7634300733861143,0.0,0.6702235927107923,0.25476080592419476,0.0,0.3042664942116665
inner,267.5,0.11525228608480666,0.16398875861449536,0.23298773874949108,0.7670122612505089,0.0,0.668933044772836,0.2538981525129289,0.0,0.3047477139151934
inner,270.0,0.11477306729191919,0.16262786389623965,0.22943910861637973,0.7705608913836203,0.0,0.6676539823521743,0.2530338512603093,0.0,0.3052269327080809
inner,272.5,0.11429584108988833,0.16127826284500005,0.22592415126136056,0.7740758487386394,0.0,0.6663862728126216,0.2521679279180422,0.0,0.3057041589101117
inner,275.0,0.11382059919352494,0.15993986173793895,0.22244297153311465,0.7775570284668853,0.0,0.665129785264129,0.2513004086505828,0.0,0.3061794008064751
inner,277.5,0.1133473333520898,0.15861256762999715,0.21899566417775151,0.7810043358222485,0.0,0.6638843905388302,0.25043132003338925,0.0,0.30665266664791024
inner,280.0,0.11287603534915008,0.1572962883474393,0.215582313937993,0.784417686062007,0.0,0.6626499611673882,0.2495606890510062,0.0,0.30712396465084996
inner,282.5,0.11240669700243702,0.15599093248145293,0.21220299565586975,0.7877970043441302,0.0,0.6614263713556444,0.24868854309497376,0.0,0.30759330299756305
inner,285.0,0.11193931016370362,0.15469640938180051,0.20885777437881248,0.7911422256211875,0.0,0.6602134969615683,0.24781490996156258,0.0,0.3080606898362964
inner,287.5,0.11147386671858327,0.15341262915052428,0.20554670546902265,0.7944532945309773,0.0,0.659011215472501,0.2469398178493324,0.0,0.30852613328141676
inner,290.0,0.11101035858644893,0.15213950263570342,0.2022698347160059,0.7977301652839941,0.0,0.657819405982698,0.24606329535651333,0.0,0.3089896414135511
inner,292.5,0.1105487777202728,0.15087694142526278,0.19902719845215056,0.8009728015478494,0.0,0.6566379491711559,0.24518537147820874,0.0,0.3094512222797272
inner,295.0,0.11008911610648656,0.14962485784083307,0.19581882367123316,0.8041811763287668,0.0,0.6554667272797353,0.24430607560341813,0.0,0.3099108838935135
inner,297.5,0.1096313657648423,0.1483831649316622,0.19264472814973455,0.8073552718502655,0.0,0.6543056240915679,0.24342543751187984,0.0,0.31036863423515776
inner,300.0,0.10917551874827401,0.14715177646857694,0.189504920570849,0.810495079429151,0.0,0.653154524909744,0.2425434873707325,0.0,0.310824481251726
inner,302.5,0.10872156714275953,0.14593060693799467,0.18639940065106742,0.8136005993489326,0.0,0.6520133165362874,0.24166025573099414,0.0,0.3112784328572405
inner,305.0,0.10826950306718319,0.14471957153598505,0.18332815926921942,0.8166718407307806,0.0,0.6508818872514028,0.2407757735238588,0.0,0.31173049693281685
inner,307.5,0.10781931867319898,0.14351858616238064,0.1802911785978567,0.8197088214021433,0.0,0.6497601267930022,0.23989007205681,0.0,0.31218068132680105
inner,310.0,0.1073710061450943,0.14232756741493677,0.1772884322368593,0.8227115677631407,0.0,0.6486479263365044,0.2390031830095511,0.0,0.3126289938549057
inner,312.5,0.1069245576996543,0.14114643258353957,0.1743198853491521,0.8256801146508479,0.0,0.647545178474902,0.2381151384297514,0.0,0.31307544230034573
inner,315.0,0.10647996558602671,0.13997509964446214,0.17138549479841214,0.8286145052015879,0.0,0.6464517771990994,0.23722597072860915,0.0,0.31352003441397336
inner,317.5,0.10603722208558726,0.13881348725466858,0.16848520928865518,0.8315147907113448,0.0,0.6453676178785126,0.2363357126762305,0.0,0.3139627779144128
inner,320.0,0.10559631951180572,0.13766151474616495,0.16561896950558386,0.8343810304944161,0.0,0.6442925972419327,0.23544439739682516,0.0,0.31440368048819434
inner,322.5,0.10515725021011244,0.1365191021203975,0.16278670825958708,0.8372132917404129,0.0,0.6432266133586495,0.23455205836371865,0.0,0.3148427497898876
inner,325.0,0.10472000655776549,0.1353861700426969,0.1599883506302765,0.8400116493697235,0.0,0.6421695656198259,0.23365872939418236,0.0,0.31527999344223456
inner,327.5,0.10428458096371822,0.1342626398367692,0.15722381411244668,0.8427761858875533,0.0,0.6411213547201354,0.23276444464408075,0.0,0.3157154190362818
inner,330.0,0.10385096586848759,0.13314843347923183,0.15449300876335204,0.845506991236648,0.0,0.6400818826396403,0.23186923860233805,0.0,0.31614903413151246
inner,332.5,0.10341915374402287,0.13204347359419558,0.15179583735118707,0.8482041626488129,0.0,0.6390510526259263,0.23097314608522368,0.0,0.31658084625597716
inner,335.0,0.10298913709357493,0.13094768344789107,0.1491321955046635,0.8508678044953365,0.0,0.6380287691764758,0.23007620223045894,0.0,0.3170108629064251
inner,337.5,0.10256090845156614,0.1298609869433399,0.14650197186357627,0.8534980281364237,0.0,0.6370149380212878,0.22917844249114483,0.0,0.3174390915484339
inner,340.0,0.10213446038346069,0.12878330861507037,0.14390504823025219,0.8560949517697478,0.0,0.6360094661057365,0.2282799026295134,0.0,0.31786553961653935
inner,342.5,0.10170978548563556,0.1277145736238766,0.14134129972177656,0.8586587002782234,0.0,0.6350122615736654,0.22738061871050338,0.0,0.31829021451436446
inner,345.0,0.10128687638525202,0.12665470775162133,0.13881059492289416,0.8611894050771058,0.0,0.6340232337507176,0.22648062709516226,0.0,0.318713123614748
inner,347.5,0.10086572574012756,0.1256036373960819,0.1363127960394832,0.8636872039605168,0.0,0.6330422931278967,0.22557996443387562,0.0,0.3191342742598725
inner,350.0,0.10044632623860847,0.12456128956583908,0.13384775905250135,0.8661522409474987,0.0,0.6320693513453534,0.22467866765942737,0.0,0.31955367376139154
inner,352.5,0.10002867059944284,0.12352759187520795,0.1314153338723032,0.8685846661276968,0.0,0.6311043211764041,0.22377677397989104,0.0,0.31997132940055717
inner,355.0,0.09961275157165426,0.12250247253921123,0.12901536449323547,0.8709846355067645,0.0,0.6301471165117677,0.2228743208713556,0.0,0.32038724842834576
inner,357.5,0.0991985619344158,0.1214858603685942,0.12664768914841074,0.8733523108515893,0.0,0.6291976523440233,0.22197134607048785,0.0,0.32080143806558425
inner,360.0,0.09878609449692474,0.12047768476488085,0.12431214046456729,0.8756878595354327,0.0,0.6282558447522871,0.22106788756693382,0.0,0.32121390550307527
inner,362.5,0.09837534209827775,0.11947787571547136,0.1220085456169211,0.8779914543830789,0.0,0.6273216108871071,0.22016398359556183,0.0,0.3216246579017223
