stage,variable,center,metric,delta,lo,hi,n_target,n_pre,finite_draw_fraction
close-to-peak,radius_re,1.875,HB4861,-0.3251398633601852,-0.5482517761405177,-0.1431951794173002,3,4,0.9879
close-to-peak,radius_re,1.875,OIII5006,-0.35800351479408477,-0.5421960021355545,-0.1723755499785966,3,4,0.9879
close-to-peak,radius_re,1.875,NII6583,-0.24294260933527312,-0.5608721650407347,-0.01230131114228306,3,4,0.9879
close-to-peak,radius_re,1.875,SII_SUM,-0.30601359066579903,-0.49440053692901387,-0.1431537507793479,3,4,0.9879
close-to-peak,radius_re,1.875,F_ND,0.2659761989361842,0.10008985277332126,0.4993508650388894,5,6,0.9996
close-to-peak,radius_re,2.125,O,-0.36345869716261814,-0.6638176695001686,0.0034921147708112388,4,4,0.9216
close-to-peak,radius_re,2.125,I,-0.4312072193822005,-0.5481989799062879,0.1193496074160052,2,4,0.9216
close-to-peak,radius_re,2.125,T,-0.7946659165448184,-1.114444906789935,0.045439484077453685,4,4,0.9216
close-to-peak,radius_re,2.125,F_SF,-0.36345869716261814,-0.6638176695001686,0.0034921147708112388,4,4,0.9216
close-to-peak,radius_re,2.125,F_NSF,-0.8617892822911979,-1.2277775253298773,-0.5685130179628172,4,4,0.9879
close-to-peak,radius_re,2.125,I_NSF,-0.3932085493231128,-0.5962132764224322,-0.20656041268117065,3,4,0.9879
close-to-peak,radius_re,2.125,J_NSF,-1.1197468479384796,-1.5701370041593439,-0.7384685781556747,4,4,0.9879
close-to-peak,radius_re,2.125,HA6562,-0.3189690982259705,-0.44346919375005456,-0.14808592234027884,2,4,0.9216
close-to-peak,radius_re,2.125,HB4861,-0.3190061792332344,-0.44352487027551035,-0.14810826663097743,2,4,0.9216
close-to-peak,radius_re,2.125,OIII5006,-0.17808618714440172,-0.35997746639901607,-0.01314913035656673,2,4,0.9216
close-to-peak,radius_re,2.125,NII6583,-0.2616484408885853,-0.43961104649373794,-0.014541159760575795,2,4,0.9216
close-to-peak,radius_re,2.125,SII_SUM,-0.23440566353589531,-0.3330549347794971,-0.09913642514477772,2,4,0.9216
close-to-peak,radius_re,2.125,F_ND,0.5284236016073159,0.2838927319122795,1.1878159858997601,4,4,0.9758
close-to-peak,radius_re,2.375,O,-1.1836124751092543,-1.3455648573036312,-0.5247019031054636,3,4,0.6565
close-to-peak,radius_re,2.375,I,-1.001868203683735,-1.0670598891316978,0.07477789065141316,1,3,0.6565
close-to-peak,radius_re,2.375,T,-2.18548067879299,-2.4002385048521617,-0.4433275888318202,3,4,0.6565
close-to-peak,radius_re,2.375,F_SF,-1.1836124751092543,-1.3455648573036312,-0.5247019031054636,3,4,0.6565
close-to-peak,radius_re,2.375,F_NSF,-1.0313389385968328,-1.6260766822409314,-0.7003519117385506,3,4,0.9009
close-to-peak,radius_re,2.375,I_NSF,-0.4635587483308612,-0.727400707807945,-0.16824469803987085,2,3,0.9009
close-to-peak,radius_re,2.375,J_NSF,-1.2774374962785728,-2.2339066557592564,-0.8917967528027262,3,4,0.9009
close-to-peak,radius_re,2.375,HA6562,-0.4096420304010664,-0.577784347989514,-0.13162150481045387,1,2,0.6063
close-to-peak,radius_re,2.375,HB4861,-0.40984927706603,-0.5780148493473831,-0.13176378077265838,1,2,0.6063
close-to-peak,radius_re,2.375,OIII5006,-0.3740459840043968,-0.5025225497392682,-0.1907914157799695,1,2,0.6063
close-to-peak,radius_re,2.375,NII6583,-0.2018318862355315,-0.4134359292968881,0.22740486083814915,1,2,0.6063
close-to-peak,radius_re,2.375,SII_SUM,-0.4073952109413099,-0.5381916476133739,-0.219346063549267,1,2,0.6063
close-to-peak,radius_re,2.375,F_ND,0.48764993002005763,0.25957171979904353,1.097109945074522,3,4,0.9655
post-peak,log_sigma_star,7.125,O,,,,5,5,0.0
post-peak,log_sigma_star,7.125,I,,,,0,4,0.0
post-peak,log_sigma_star,7.125,T,,,,5,5,0.0
post-peak,log_sigma_star,7.125,F_SF,,,,5,5,0.0
post-peak,log_sigma_star,7.125,F_NSF,-0.5840449312692185,-1.4963511799709808,-0.19229736576199943,5,5,0.8833
post-peak,log_sigma_star,7.125,I_NSF,-0.7906432253880453,-0.8997893534450622,-0.6375838479336124,2,4,0.8833
post-peak,log_sigma_star,7.125,J_NSF,-1.4074044401383503,-2.2319057650310583,-1.0231500988806945,5,5,0.8833
post-peak,log_sigma_star,7.125,HA6562,,,,0,4,0.0
post-peak,log_sigma_star,7.125,HB4861,,,,0,4,0.0
post-peak,log_sigma_star,7.125,OIII5006,,,,0,4,0.0
post-peak,log_sigma_star,7.125,NII6583,,,,0,4,0.0
post-peak,log_sigma_star,7.125,SII_SUM,,,,0,4,0.0
post-peak,log_sigma_star,7.125,F_ND,0.7445969765744586,0.4750530210225698,1.8075655240639152,5,5,0.9747
post-peak,log_sigma_star,7.375,O,-1.3807192110936772,-2.1926550720740696,-1.0667796704105328,11,8,0.8827
post-peak,log_sigma_star,7.375,I,-0.417588689941808,-0.4942937602053652,-0.198361464181069,2,7,0.8827
post-peak,log_sigma_star,7.375,T,-1.7983079010354852,-2.37405416156378,-1.4683099656424525,11,8,0.8827
post-peak,log_sigma_star,7.375,F_SF,-1.3807192110936772,-2.1926550720740696,-1.0667796704105328,11,8,0.8827
post-peak,log_sigma_star,7.375,F_NSF,-0.5889343675711612,-0.9436914155118744,-0.33249454849526044,11,8,1.0
post-peak,log_sigma_star,7.375,I_NSF,-0.6462945808378677,-0.8118986150590569,-0.5190397272333033,7,7,1.0
post-peak,log_sigma_star,7.375,J_NSF,-1.3947026211295963,-1.6582083885144814,-1.1423212317850977,11,8,1.0
post-peak,log_sigma_star,7.375,HA6562,-0.475665823227331,-0.8720918523986072,-0.272344431851927,2,7,0.8802
post-peak,log_sigma_star,7.375,HB4861,-0.46959862129055807,-0.841869116092476,-0.2723970683272583,2,7,0.8802
post-peak,log_sigma_star,7.375,OIII5006,0.12811014478940308,-0.6575189057272155,0.38378567474426006,2,7,0.8802
post-peak,log_sigma_star,7.375,NII6583,-0.05018582805409011,-0.5075851124285842,0.17262711386555907,2,7,0.8802
post-peak,log_sigma_star,7.375,SII_SUM,-0.45363440261602506,-0.763477606874101,-0.2770467149952023,2,7,0.8802
post-peak,log_sigma_star,7.375,F_ND,0.4694317926426744,0.32470702335456914,0.6909543568719797,11,8,1.0
post-peak,log_sigma_star,7.625,O,-1.0110288344749594,-1.40273098340857,-0.8005073506163451,13,8,0.9996
post-peak,log_sigma_star,7.625,I,-0.4286410542152934,-0.521863728584559,-0.2852168148065524,5,8,0.9996
post-peak,log_sigma_star,7.625,T,-1.4396698886902533,-1.783134616498118,-1.2085257311972684,13,8,0.9996
post-peak,log_sigma_star,7.625,F_SF,-1.0110288344749594,-1.40273098340857,-0.8005073506163451,13,8,0.9996
post-peak,log_sigma_star,7.625,F_NSF,-0.7526045420624792,-0.8949033639928609,-0.6086840677797228,13,8,1.0
post-peak,log_sigma_star,7.625,I_NSF,-0.6610047429250159,-0.7698776832464534,-0.5624298081670019,12,8,1.0
post-peak,log_sigma_star,7.625,J_NSF,-1.3998169085030554,-1.585160812437895,-1.2206254421536356,13,8,1.0
post-peak,log_sigma_star,7.625,HA6562,-0.42778822462225463,-0.5368329645775526,-0.33490561780762707,8,8,1.0
post-peak,log_sigma_star,7.625,HB4861,-0.4268859256311117,-0.5352900376364906,-0.3344932228830794,8,8,1.0
post-peak,log_sigma_star,7.625,OIII5006,-0.19304089651288336,-0.4475233027010989,-0.017920468445333328,8,8,1.0
post-peak,log_sigma_star,7.625,NII6583,-0.18456015956853378,-0.29154622844817424,-0.0802588058293577,8,8,1.0
post-peak,log_sigma_star,7.625,SII_SUM,-0.42199945868470934,-0.5235543383461768,-0.33697983253201413,8,8,1.0
post-peak,log_sigma_star,7.625,F_ND,0.5974640560578174,0.45284815596685096,0.811179744491246,13,8,1.0
post-peak,log_sigma_star,7.875,O,-0.9978947016487663,-1.292736404397207,-0.8096467819153144,13,8,1.0
post-peak,log_sigma_star,7.875,I,-0.6037638449987588,-0.6897213927219379,-0.456078594725363,8,8,1.0
post-peak,log_sigma_star,7.875,T,-1.6016585466475255,-1.8677701485480043,-1.406942034054388,13,8,1.0
post-peak,log_sigma_star,7.875,F_SF,-0.9978947016487663,-1.292736404397207,-0.8096467819153144,13,8,1.0
post-peak,log_sigma_star,7.875,F_NSF,-0.40929648062191587,-0.5184831706153105,-0.29891157910815697,13,8,1.0
post-peak,log_sigma_star,7.875,I_NSF,-0.701742361059182,-0.7914658940863591,-0.6138345814712145,13,8,1.0
post-peak,log_sigma_star,7.875,J_NSF,-1.1414621784479309,-1.2901955477800475,-0.9640042749965184,13,8,1.0
post-peak,log_sigma_star,7.875,HA6562,-0.5160442574672075,-0.6087518261184948,-0.43345224645518615,12,8,1.0
post-peak,log_sigma_star,7.875,HB4861,-0.5128881251428155,-0.6045971712579248,-0.43119585314502473,12,8,1.0
post-peak,log_sigma_star,7.875,OIII5006,-0.4189810166286705,-0.5194176838960239,-0.3145614818791776,12,8,1.0
post-peak,log_sigma_star,7.875,NII6583,-0.2638464551885491,-0.3475591987981608,-0.17981966140115502,12,8,1.0
post-peak,log_sigma_star,7.875,SII_SUM,-0.47557287668450243,-0.5603183366198699,-0.399182681604288,12,8,1.0
post-peak,log_sigma_star,7.875,F_ND,0.8329416233406186,0.6596497901705983,1.1252443471127265,13,8,1.0
post-peak,log_sigma_star,8.125,O,-0.8027880381300246,-0.9688972533902839,-0.6770053952206506,13,8,1.0
post-peak,log_sigma_star,8.125,I,-0.336049622302959,-0.46451958065578086,-0.20078847656852497,12,8,1.0
post-peak,log_sigma_star,8.125,T,-1.1388376604329833,-1.3372806323607027,-0.9776398844153394,13,8,1.0
post-peak,log_sigma_star,8.125,F_SF,-0.8027880381300246,-0.9688972533902839,-0.6770053952206506,13,8,1.0
post-peak,log_sigma_star,8.125,F_NSF,-0.020455317317530974,-0.09552878658473832,0.0585719821499805,13,8,1.0
post-peak,log_sigma_star,8.125,I_NSF,-0.6759202407825526,-0.7799683320116131,-0.5596545106658064,13,8,1.0
post-peak,log_sigma_star,8.125,J_NSF,-0.7339821030272304,-0.8921379958602088,-0.5190583763081043,13,8,1.0
post-peak,log_sigma_star,8.125,HA6562,-0.5603534050809884,-0.6587445916278577,-0.4587658533935874,13,8,1.0
post-peak,log_sigma_star,8.125,HB4861,-0.557936063624318,-0.6555600401933276,-0.45703440907237197,13,8,1.0
post-peak,log_sigma_star,8.125,OIII5006,-0.4666319512645458,-0.57619746822307,-0.3378772059234447,13,8,1.0
post-peak,log_sigma_star,8.125,NII6583,-0.3230123179462936,-0.40279344973627584,-0.24208712290579285,13,8,1.0
post-peak,log_sigma_star,8.125,SII_SUM,-0.5317595383890676,-0.6181019070865392,-0.4436856484948086,13,8,1.0
post-peak,log_sigma_star,8.125,F_ND,0.9206741545443573,0.7433052263568882,1.205521725786154,13,8,0.9968
post-peak,log_sigma_star,8.375,O,-0.39605624104044956,-0.5680704351196848,-0.2578590983375789,13,8,1.0
post-peak,log_sigma_star,8.375,I,-0.28749910722495864,-0.3856699343909479,-0.1882042310228574,13,8,1.0
post-peak,log_sigma_star,8.375,T,-0.6835553482654084,-0.8803559951355721,-0.5232386612874909,13,8,1.0
post-peak,log_sigma_star,8.375,F_SF,-0.39605624104044956,-0.5680704351196848,-0.2578590983375789,13,8,1.0
post-peak,log_sigma_star,8.375,F_NSF,0.1363393586554622,0.048468597610990406,0.23360233782348713,13,8,1.0
post-peak,log_sigma_star,8.375,I_NSF,-0.5385798978411245,-0.6875944019454298,-0.3589732366964421,13,8,1.0
post-peak,log_sigma_star,8.375,J_NSF,-0.4384812116752457,-0.6171052064225546,-0.16207742270173642,13,8,1.0
post-peak,log_sigma_star,8.375,HA6562,-0.4884307096666305,-0.6271722161109236,-0.31895079068347715,13,8,1.0
post-peak,log_sigma_star,8.375,HB4861,-0.4873290826436403,-0.6260748466618742,-0.31792431083756695,13,8,1.0
post-peak,log_sigma_star,8.375,OIII5006,-0.479503552304287,-0.6212764011429576,-0.27918947438610703,13,8,1.0
post-peak,log_sigma_star,8.375,NII6583,-0.27789727026404876,-0.37521474213437556,-0.17237879418142996,13,8,1.0
post-peak,log_sigma_star,8.375,SII_SUM,-0.48984112958246584,-0.6075965555120411,-0.34471917942586916,13,8,1.0
post-peak,log_sigma_star,8.375,F_ND,0.690260769088866,0.4892756949988995,0.9791007498833265,13,8,0.9968
post-peak,log_sigma_star,8.625,O,-0.20433701689379835,-0.3807229480298604,-0.029349649960997322,13,7,1.0
post-peak,log_sigma_star,8.625,I,-0.4084085637513637,-0.5302947816337235,-0.2606432286439806,12,7,1.0
post-peak,log_sigma_star,8.625,T,-0.612745580645162,-0.798626222003686,-0.4063099254530107,13,7,1.0
post-peak,log_sigma_star,8.625,F_SF,-0.20433701689379835,-0.3807229480298604,-0.029349649960997322,13,7,1.0
post-peak,log_sigma_star,8.625,F_NSF,0.07991555388453914,-0.03848139973314972,0.22015667861155003,13,7,1.0
post-peak,log_sigma_star,8.625,I_NSF,-0.5083578942926437,-0.714931020944073,-0.14338296127716577,13,6,1.0
post-peak,log_sigma_star,8.625,J_NSF,-0.3505528044714339,-0.5663965434723949,-0.022479600465103722,13,7,1.0
post-peak,log_sigma_star,8.625,HA6562,-0.5055942170620966,-0.7097720430561005,-0.15057504800560312,13,6,1.0
post-peak,log_sigma_star,8.625,HB4861,-0.5046953898616522,-0.7084622193999266,-0.14994308606118384,13,6,1.0
post-peak,log_sigma_star,8.625,OIII5006,-0.5812073679136418,-0.7928065147441193,-0.14987891111798518,13,6,1.0
post-peak,log_sigma_star,8.625,NII6583,-0.32432056819836674,-0.4453338207749306,-0.18295238395476787,13,6,1.0
post-peak,log_sigma_star,8.625,SII_SUM,-0.46231350884689704,-0.6521666556838593,-0.13684423228619977,13,6,1.0
post-peak,log_sigma_star,8.625,F_ND,0.5823499725080981,0.29669590262841555,0.8937611887545558,13,7,0.9968
post-peak,log_sigma_star,8.875,O,-0.17608580107783928,-0.37899079165467275,0.03258837462335077,13,6,1.0
post-peak,log_sigma_star,8.875,I,-0.3615491906479362,-0.5656934169754154,-0.1784299982170111,10,5,1.0
post-peak,log_sigma_star,8.875,T,-0.5376349917257754,-0.82162282938994,-0.26732382931997356,13,6,1.0
post-peak,log_sigma_star,8.875,F_SF,-0.17608580107783928,-0.37899079165467275,0.03258837462335077,13,6,1.0
post-peak,log_sigma_star,8.875,F_NSF,0.05598377148586786,-0.06827048007114034,0.205765288664502,13,6,1.0
post-peak,log_sigma_star,8.875,I_NSF,-0.6713971857220642,-0.9669208050117263,-0.24672679151834614,12,6,1.0
post-peak,log_sigma_star,8.875,J_NSF,-0.6388134714615887,-0.902937883166094,-0.21165801831284142,13,6,1.0
post-peak,log_sigma_star,8.875,HA6562,-0.665178115022222,-0.9617372850420574,-0.23200515195546365,12,6,1.0
post-peak,log_sigma_star,8.875,HB4861,-0.6645423737739691,-0.9607230875081586,-0.2311686224145504,12,6,1.0
post-peak,log_sigma_star,8.875,OIII5006,-0.8150025707549773,-1.0656309254643272,-0.15983348962115743,12,6,1.0
post-peak,log_sigma_star,8.875,NII6583,-0.41786674276190894,-0.5929496029550648,-0.21280498803445227,12,6,1.0
post-peak,log_sigma_star,8.875,SII_SUM,-0.5532576159933882,-0.7961357963420056,-0.13625161978723785,12,6,1.0
post-peak,log_sigma_star,8.875,F_ND,1.2249661069639195,0.9083198486198029,1.5120245727769603,13,6,0.9767
post-peak,log_sigma_star,9.125,O,-0.3261978004696982,-0.6194727035952662,-0.10689822714643976,12,6,1.0
post-peak,log_sigma_star,9.125,I,-0.4089373797165865,-0.6940989580361981,-0.1916212997933701,7,5,1.0
post-peak,log_sigma_star,9.125,T,-0.7351351801862848,-1.1628956550666782,-0.45976953155314043,12,6,1.0
post-peak,log_sigma_star,9.125,F_SF,-0.3261978004696982,-0.6194727035952662,-0.10689822714643976,12,6,1.0
post-peak,log_sigma_star,9.125,F_NSF,0.13379808291518785,0.009957808739690294,0.28579290358656173,12,6,1.0
post-peak,log_sigma_star,9.125,I_NSF,-0.7219349326916458,-1.2730005210436786,-0.3697008676927567,10,6,1.0
post-peak,log_sigma_star,9.125,J_NSF,-0.8320068658343374,-1.0805455404669164,-0.49292029012029787,12,6,1.0
post-peak,log_sigma_star,9.125,HA6562,-0.7180629378165193,-1.2654257631801755,-0.3635379993627655,10,6,1.0
post-peak,log_sigma_star,9.125,HB4861,-0.7176661577140422,-1.2640569436852187,-0.3632058971923104,10,6,1.0
post-peak,log_sigma_star,9.125,OIII5006,-0.9177341421963803,-1.1880113969710158,-0.20837632274042847,10,6,1.0
post-peak,log_sigma_star,9.125,NII6583,-0.49068672951304393,-0.7310683917532436,-0.2953007852780925,10,6,1.0
post-peak,log_sigma_star,9.125,SII_SUM,-0.5760035889239603,-0.8715293253194306,-0.25752998740560773,10,6,1.0
post-peak,log_sigma_star,9.125,F_ND,,,,12,6,0.0
post-peak,log_sigma_star,9.375,O,-2.5980513895244233,-3.3166002555859784,-2.2867447724584493,9,6,0.8873
post-peak,log_sigma_star,9.375,I,-0.4099230304991713,-0.5356702650116709,-0.15077418614685423,0,5,0.8873
post-peak,log_sigma_star,9.375,T,-3.0079744200235945,-3.5336737027296174,-2.6474812633675335,9,6,0.8873
post-peak,log_sigma_star,9.375,F_SF,-2.5980513895244233,-3.3166002555859784,-2.2867447724584493,9,6,0.8873
post-peak,log_sigma_star,9.375,F_NSF,0.20475758525202897,0.1383763536252567,0.2841968920848404,9,6,1.0
post-peak,log_sigma_star,9.375,I_NSF,-1.452700887327751,-1.660149336211131,-1.1440446604042944,9,6,1.0
post-peak,log_sigma_star,9.375,J_NSF,-1.233615363016611,-1.432795186432601,-0.9601229611924882,9,6,1.0
post-peak,log_sigma_star,9.375,HA6562,-1.450515839028192,-1.6577046844096501,-1.1415323463811777,9,6,1.0
post-peak,log_sigma_star,9.375,HB4861,-1.449565123274013,-1.6561823445397617,-1.1406079448866677,9,6,1.0
post-peak,log_sigma_star,9.375,OIII5006,-1.1502720363493992,-1.434421397183235,-0.288909313489107,9,6,1.0
post-peak,log_sigma_star,9.375,NII6583,-0.794002330557781,-0.9567849679903029,-0.6244345596369578,9,6,1.0
post-peak,log_sigma_star,9.375,SII_SUM,-0.8727936507172132,-1.065908255251469,-0.6059856071036095,9,6,1.0
post-peak,log_sigma_star,9.375,F_ND,,,,9,6,0.0
post-peak,radius_re,0.125,O,-0.3193314210385888,-0.536324340862018,-0.13685884583218572,13,8,1.0
post-peak,radius_re,0.125,I,-0.5872764174364733,-0.8598810191651748,-0.11667975181620927,7,8,1.0
post-peak,radius_re,0.125,T,-0.9066078384750622,-1.2297106729242757,-0.42395745851392735,13,8,1.0
post-peak,radius_re,0.125,F_SF,-0.3193314210385888,-0.536324340862018,-0.13685884583218572,13,8,1.0
post-peak,radius_re,0.125,F_NSF,0.1671485775604682,0.05633250340201199,0.2967366520096986,13,8,1.0
post-peak,radius_re,0.125,I_NSF,-0.5760542995846549,-0.9406354731773786,-0.04226958042504241,13,8,1.0
post-peak,radius_re,0.125,J_NSF,-0.20641756813829915,-0.6127541919718817,0.3514482742997023,13,8,1.0
post-peak,radius_re,0.125,HA6562,-0.5677601315082015,-0.9326578633811726,-0.0382699215056335,13,8,1.0
post-peak,radius_re,0.125,HB4861,-0.5675645059778418,-0.9324409839050986,-0.038135115768737994,13,8,1.0
post-peak,radius_re,0.125,OIII5006,-0.5142639420127324,-0.8846394843380306,0.41936263843826227,13,8,1.0
post-peak,radius_re,0.125,NII6583,0.03242284198175582,-0.32181678136818703,0.3684467305936806,13,8,1.0
post-peak,radius_re,0.125,SII_SUM,-0.08944009737810177,-0.4308878149063565,0.3965746868767448,13,8,1.0
post-peak,radius_re,0.125,F_ND,0.6796710799658345,0.3449382196737572,1.041015866186168,13,8,0.9768
post-peak,radius_re,0.375,O,-0.36585737899728576,-0.5849397519186952,-0.20043452606264012,13,8,1.0
post-peak,radius_re,0.375,I,-0.5072844930170066,-0.7135766565138578,-0.22837138116880779,10,8,1.0
post-peak,radius_re,0.375,T,-0.8731418720142925,-1.1844715419553096,-0.5599062120219004,13,8,1.0
post-peak,radius_re,0.375,F_SF,-0.36585737899728576,-0.5849397519186952,-0.20043452606264012,13,8,1.0
post-peak,radius_re,0.375,F_NSF,0.21767908839587116,0.1196178375175702,0.319883084700675,13,8,1.0
post-peak,radius_re,0.375,I_NSF,-0.7936170557525202,-1.0899990292293347,-0.042025961151807706,13,8,1.0
post-peak,radius_re,0.375,J_NSF,-0.5026616557445678,-0.8891930838005979,0.4657134412289994,13,8,1.0
post-peak,radius_re,0.375,HA6562,-0.7941042422732778,-1.084698702683924,-0.05785327037905495,13,8,1.0
post-peak,radius_re,0.375,HB4861,-0.7930972627755395,-1.0834880816411696,-0.056688135813337794,13,8,1.0
post-peak,radius_re,0.375,OIII5006,-0.6843933155621826,-1.0313684063339104,0.20462643802095837,13,8,1.0
post-peak,radius_re,0.375,NII6583,-0.26819761461636205,-0.5637787181812692,0.1546760683295616,13,8,1.0
post-peak,radius_re,0.375,SII_SUM,-0.49627465395749226,-0.8050833296745512,0.1605281792095988,13,8,1.0
post-peak,radius_re,0.375,F_ND,0.3912343680005229,0.11567976749095493,0.8218352435163497,13,8,0.9968
post-peak,radius_re,0.625,O,-0.3837853807819214,-0.5850994974401047,-0.2406031398058763,13,8,1.0
post-peak,radius_re,0.625,I,-0.4375436984401566,-0.6290230227389788,-0.0998808532709751,10,8,1.0
post-peak,radius_re,0.625,T,-0.8213290792220782,-1.0934336515100123,-0.49003393055851674,13,8,1.0
post-peak,radius_re,0.625,F_SF,-0.3837853807819214,-0.5850994974401047,-0.2406031398058763,13,8,1.0
post-peak,radius_re,0.625,F_NSF,0.0999242717141039,0.00907114804212732,0.1811931704873119,13,8,1.0
post-peak,radius_re,0.625,I_NSF,-0.6540766883003855,-0.9281446328077058,-0.03416314950344997,13,8,1.0
post-peak,radius_re,0.625,J_NSF,-0.45939419066864673,-0.8307398147252281,0.28460889825949864,13,8,1.0
post-peak,radius_re,0.625,HA6562,-0.636057125274128,-0.8969219356215495,-0.06116941319564436,13,8,1.0
post-peak,radius_re,0.625,HB4861,-0.6347489501261379,-0.8954312874229617,-0.059695703920254764,13,8,1.0
post-peak,radius_re,0.625,OIII5006,-0.5506103813683296,-0.8516499794931942,0.16138087575546906,13,8,1.0
post-peak,radius_re,0.625,NII6583,-0.20792368564544716,-0.4428978816272635,0.09853909488827382,13,8,1.0
post-peak,radius_re,0.625,SII_SUM,-0.4518171225935106,-0.7151251085098878,0.026626392394550422,13,8,1.0
post-peak,radius_re,0.625,F_ND,0.7935865423735163,0.5521075756215311,1.1977290337715847,13,8,0.9996
post-peak,radius_re,0.875,O,-0.5803753025548054,-0.7399562717933069,-0.46020557240809784,13,8,1.0
post-peak,radius_re,0.875,I,-0.20331823817217343,-0.384764393579595,0.004345726129631508,9,8,1.0
post-peak,radius_re,0.875,T,-0.7836935407269787,-1.0199221564502468,-0.5598987270001302,13,8,1.0
post-peak,radius_re,0.875,F_SF,-0.5803753025548054,-0.7399562717933069,-0.46020557240809784,13,8,1.0
post-peak,radius_re,0.875,F_NSF,0.10332912756619772,0.01477936564253185,0.1813900962531088,13,8,1.0
post-peak,radius_re,0.875,I_NSF,-0.5070069199442386,-0.762744612072367,-0.1829365543064708,13,8,1.0
post-peak,radius_re,0.875,J_NSF,-0.2741574343063249,-0.6051593384974446,0.14647801185892717,13,8,1.0
post-peak,radius_re,0.875,HA6562,-0.49103040483772276,-0.7148227966935917,-0.2106611232342184,13,8,1.0
post-peak,radius_re,0.875,HB4861,-0.48911199432544095,-0.71233563285126,-0.20903524995879935,13,8,1.0
post-peak,radius_re,0.875,OIII5006,-0.38397410337907445,-0.6317855859144498,-0.025124086674662774,13,8,1.0
post-peak,radius_re,0.875,NII6583,-0.16680240512331324,-0.3759374888367279,0.031805211006871406,13,8,1.0
post-peak,radius_re,0.875,SII_SUM,-0.4051541801282923,-0.6211409163429874,-0.15080727698294114,13,8,1.0
post-peak,radius_re,0.875,F_ND,0.5733918835434841,0.41264246269593197,0.7813883990095529,13,8,0.9996
post-peak,radius_re,1.125,O,-0.8805279632458772,-1.1229853801865304,-0.7184731474442476,13,8,1.0
post-peak,radius_re,1.125,I,-0.39892811337006395,-0.622463201757554,-0.15740893949303067,8,8,1.0
post-peak,radius_re,1.125,T,-1.279456076615941,-1.5401664154515378,-1.0855507890962957,13,8,1.0
post-peak,radius_re,1.125,F_SF,-0.8805279632458772,-1.1229853801865304,-0.7184731474442476,13,8,1.0
post-peak,radius_re,1.125,F_NSF,0.012639739510050818,-0.14605320808155756,0.1362705719640265,13,8,1.0
post-peak,radius_re,1.125,I_NSF,-0.4967177514394976,-0.752278869498555,-0.25870885207438477,13,8,1.0
post-peak,radius_re,1.125,J_NSF,-0.2634973191589154,-0.6684500861404092,0.09543332534093477,13,8,1.0
post-peak,radius_re,1.125,HA6562,-0.42354394417748864,-0.6137676877935249,-0.23117488157884314,12,8,1.0
post-peak,radius_re,1.125,HB4861,-0.42156121651675704,-0.6104025410212995,-0.22968662437106477,12,8,1.0
post-peak,radius_re,1.125,OIII5006,-0.3094753794928593,-0.4735921270435739,-0.10948599677463934,12,8,1.0
post-peak,radius_re,1.125,NII6583,-0.16523614156844957,-0.33926728300675246,0.00890512372984942,12,8,1.0
post-peak,radius_re,1.125,SII_SUM,-0.3845048595121696,-0.5565496744149135,-0.2107648385225571,12,8,1.0
post-peak,radius_re,1.125,F_ND,0.551026362925214,0.3757658318638756,0.8264365570659724,13,8,1.0
post-peak,radius_re,1.375,O,-1.0957117397575789,-1.314495066401866,-0.9400250779292536,13,8,0.9999
post-peak,radius_re,1.375,I,-0.004322080034827813,-0.3924253927150428,0.24341510576269543,7,8,0.9999
post-peak,radius_re,1.375,T,-1.1000338197924067,-1.5413736243264842,-0.8481117793254636,13,8,0.9999
post-peak,radius_re,1.375,F_SF,-1.0957117397575789,-1.314495066401866,-0.9400250779292536,13,8,0.9999
post-peak,radius_re,1.375,F_NSF,-0.07409005180054995,-0.322132566424712,0.12159805497204437,13,8,1.0
post-peak,radius_re,1.375,I_NSF,-0.5452891597350913,-0.7789896260846101,-0.3533315539123061,12,8,1.0
post-peak,radius_re,1.375,J_NSF,-0.36917470030082455,-0.8104340859036929,0.005122372070134948,13,8,1.0
post-peak,radius_re,1.375,HA6562,-0.49620609746470024,-0.6744796700299693,-0.34689467676236746,8,8,1.0
post-peak,radius_re,1.375,HB4861,-0.49457032587857697,-0.672095293351533,-0.3454684047126918,8,8,1.0
post-peak,radius_re,1.375,OIII5006,-0.25187730609754766,-0.45027057498516854,-0.08186039542214958,8,8,1.0
post-peak,radius_re,1.375,NII6583,-0.22492560537986606,-0.41237653783553185,-0.060734394036706496,8,8,1.0
post-peak,radius_re,1.375,SII_SUM,-0.4061998238756317,-0.5939481794264964,-0.25263032621632364,8,8,1.0
post-peak,radius_re,1.375,F_ND,0.5924585168930422,0.4153524745695127,0.8988966246166288,13,8,1.0
post-peak,radius_re,1.625,O,-1.2039913619480527,-1.4315817691184096,-1.022583806163684,12,7,0.9984
post-peak,radius_re,1.625,I,0.10539003273826753,-0.20361706441125865,0.3484799871744806,5,7,0.9984
post-peak,radius_re,1.625,T,-1.0986013292097851,-1.510295733716531,-0.7743729096141883,12,7,0.9984
post-peak,radius_re,1.625,F_SF,-1.2039913619480527,-1.4315817691184096,-1.022583806163684,12,7,0.9984
post-peak,radius_re,1.625,F_NSF,-0.13991669289951358,-0.427394532921072,0.09249892028435294,12,7,1.0
post-peak,radius_re,1.625,I_NSF,-0.46955640161287704,-0.6757069878485714,-0.2854994201650314,8,6,1.0
