time_Myr,case1_gas_ratio,case1_SFR_ratio,case2_gas_ratio,case2_SFR_ratio,case3_gas_ratio,case3_SFR_ratio
408.0,0.8914305474023254,1.7828610948046508,0.42161966922754496,0.8432393384550899,0.22834925382735166,0.25118417921008684
408.5,0.8913131358507181,1.7826262717014363,0.421221822314073,0.842443644628146,0.22800525021109858,0.2508057752322084
409.0,0.8911957595172932,1.7823915190345865,0.4208244922655536,0.8416489845311071,0.22766199055704497,0.2504281896127495
409.5,0.891078418391487,1.782156836782974,0.4204276784104988,0.8408553568209975,0.227319473256255,0.2500514205818805
410.0,0.8909611124627386,1.7819222249254771,0.42003138007829305,0.8400627601565861,0.22697769670327245,0.24967546637359972
410.5,0.8908438417204907,1.7816876834409814,0.4196355965991922,0.8392711931983844,0.22663665929611304,0.24930032522572437
411.0,0.8907266061541887,1.7814532123083775,0.41924032730432204,0.8384806546086441,0.2262963594362571,0.24892599537988283
411.5,0.8906094057532816,1.7812188115065632,0.41884557152567725,0.8376911430513545,0.22595679552864192,0.24855247508150613
412.0,0.8904922405072213,1.7809844810144426,0.4184513285961206,0.8369026571922412,0.22561796598165454,0.24817976257982002
412.5,0.8903751104054629,1.7807502208109258,0.4180575978493815,0.836115195698763,0.225279869207124,0.24780785612783643
413.0,0.8902580154374646,1.7805160308749293,0.41766437862005473,0.8353287572401095,0.22494250362031398,0.2474367539823454
413.5,0.890140955592688,1.780281911185376,0.41727167024359973,0.8345433404871995,0.22460586763991547,0.24706645440390704
414.0,0.8900239308605977,1.7800478617211954,0.4168794720563394,0.8337589441126788,0.2242699596880393,0.24669695565684327
414.5,0.8899069412306615,1.779813882461323,0.41648778339545856,0.8329755667909171,0.22393477819020868,0.24632825600922958
415.0,0.8897899866923502,1.7795799733847004,0.4160966035990033,0.8321932071980066,0.2236003215753519,0.2459603537328871
415.5,0.889673067235138,1.779346134470276,0.41570593200587974,0.8314118640117595,0.22326658827579496,0.24559324710337446
416.0,0.8895561828485021,1.7791123656970043,0.4153157679558527,0.8306315359117054,0.22293357672725417,0.2452269343999796
416.5,0.8894393335219228,1.7788786670438457,0.4149261107895449,0.8298522215790898,0.22260128536882884,0.24486141390571176
417.0,0.8893225192448839,1.7786450384897678,0.41453695984843564,0.8290739196968713,0.22226971264299403,0.24449668390729346
417.5,0.889205740006872,1.778411480013744,0.41414831447485967,0.8282966289497193,0.22193885699559313,0.24413274269515245
418.0,0.889088995797377,1.778177991594754,0.4137601740120064,0.8275203480240128,0.22160871687583072,0.24376958856341382
418.5,0.8889722866058918,1.7779445732117836,0.41337253780391814,0.8267450756078363,0.22127929073626515,0.2434072198098917
419.0,0.8888556124219127,1.7777112248438254,0.41298540519548965,0.8259708103909793,0.2209505770328014,0.24304563473608157
419.5,0.8887389732349389,1.7774779464698778,0.4125987755324669,0.8251975510649338,0.22062257422468376,0.24268483164715215
420.0,0.888622369034473,1.777244738068946,0.4122126481614454,0.8244252963228909,0.22029528077448862,0.2423248088519375
420.5,0.8885057998100208,1.7770115996200415,0.41182702242987,0.82365404485974,0.21996869514811743,0.24196556466292918
421.0,0.8883892655510905,1.776778531102181,0.41144189768603306,0.8228837953720661,0.21964281581478923,0.24160709739626818
421.5,0.8882727662471945,1.776545532494389,0.41105727327907365,0.8221145465581473,0.21931764124703362,0.241249405371737
422.0,0.8881563018878478,1.7763126037756956,0.41067314855897646,0.8213462971179529,0.21899316992068374,0.24089248691275214
422.5,0.8880398724625684,1.7760797449251369,0.4102895228765707,0.8205790457531414,0.21866940031486884,0.24053634034635574
423.0,0.8879234779608778,1.7758469559217556,0.4099063955835287,0.8198127911670574,0.21834633091200734,0.2401809640032081
423.5,0.8878071183723006,1.7756142367446013,0.40952376603236534,0.8190475320647307,0.2180239601977996,0.23982635621757958
424.0,0.8876907936863642,1.7753815873727283,0.4091416335764367,0.8182832671528734,0.21770228666122107,0.2394725153273432
424.5,0.8875745038925995,1.775149007785199,0.4087599975699385,0.817519995139877,0.21738130879451487,0.23911943967396637
425.0,0.8874582489805405,1.774916497961081,0.4083788573679062,0.8167577147358124,0.2170610250931849,0.2387671276025034
425.5,0.887342028939724,1.774684057879448,0.40799821232621253,0.8159964246524251,0.2167414340559888,0.2384155774615877
426.0,0.8872258437596905,1.774451687519381,0.4076180618015673,0.8152361236031346,0.21642253418493096,0.23806478760342406
426.5,0.8871096934299832,1.7742193868599665,0.4072384051515162,0.8144768103030324,0.2161043239852553,0.23771475638378087
427.0,0.8869935779401485,1.773987155880297,0.40685924173443916,0.8137184834688783,0.21578680196543842,0.23736548216198228
427.5,0.8868774972797362,1.7737549945594724,0.40648057090955,0.8129611418191,0.21546996663718262,0.2370169633009009
428.0,0.8867614514382989,1.7735229028765978,0.406102392036895,0.81220478407379,0.21515381651540882,0.23666919816694973
428.5,0.8866454404053924,1.7732908808107848,0.4057247044773517,0.8114494089547034,0.21483835011824973,0.23632218513007472
429.0,0.8865294641705759,1.7730589283411518,0.4053475075926281,0.8106950151852562,0.21452356596704275,0.23597592256374705
429.5,0.8864135227234113,1.7728270454468227,0.40497080074526143,0.8099416014905229,0.21420946258632312,0.23563040884495545
430.0,0.886297616053464,1.772595232106928,0.4045945832986168,0.8091891665972336,0.21389603850381714,0.23528564235419888
430.5,0.8861817441503025,1.772363488300605,0.4042188546168869,0.8084377092337738,0.213583292250435,0.2349416214754785
431.0,0.8860659070034982,1.7721318140069964,0.40384361406509,0.80768722813018,0.21327122236026405,0.23459834459629048
431.5,0.8859501046026258,1.7719002092052516,0.4034688610090695,0.806937722018139,0.21295982737056196,0.23425581010761817
432.0,0.8858343369372631,1.7716686738745262,0.40309459481549265,0.8061891896309853,0.21264910582174976,0.23391401640392476
432.5,0.8857186039969909,1.7714372079939817,0.4027208148518496,0.8054416297036991,0.21233905625740507,0.23357296188314558
433.0,0.8856029057713934,1.771205811542787,0.402347520486452,0.804695040972904,0.21202967722425525,0.2332326449466808
433.5,0.8854872422500577,1.7709744845001154,0.4019747110884323,0.8039494221768646,0.21172096727217057,0.23289306399938764
434.0,0.885371613422574,1.770743226845148,0.40160238602774256,0.8032047720554851,0.21141292495415756,0.23255421744957333
434.5,0.8852560192785358,1.7705120385570716,0.4012305446751533,0.8024610893503066,0.2111055488263519,0.23221610370898713
435.0,0.8851404598075396,1.7702809196150793,0.40085918640225265,0.8017183728045053,0.210798837448012,0.23187872119281322
435.5,0.885024934999185,1.77004986999837,0.4004883105814449,0.8009766211628898,0.21049278938151206,0.23154206831966329
436.0,0.8849094448430748,1.7698188896861495,0.4001179165859499,0.8002358331718998,0.21018740319233534,0.2312061435115689
436.5,0.884793989328815,1.76958797865763,0.39974800378980174,0.7994960075796035,0.20988267744906752,0.2308709451939743
437.0,0.8846785684460143,1.7693571368920287,0.3993785715678476,0.7987571431356952,0.20957861072338993,0.23053647179572895
437.5,0.8845631821842852,1.7691263643685704,0.399009619295747,0.798019238591494,0.20927520159007282,0.23020272174908013
438.0,0.8844478305332428,1.7688956610664857,0.39864114634997067,0.7972822926999413,0.2089724486269688,0.22986969348966568
438.5,0.8843325134825053,1.7686650269650106,0.3982731521077989,0.7965463042155978,0.20867035041500606,0.22953738545650668
439.0,0.8842172310216942,1.7684344620433885,0.3979056359473216,0.7958112718946432,0.20836890553818171,0.2292057960919999
