time_Myr,ram_pulse_P_over_k,zone1_gas_ratio,zone1_efficiency_ratio,zone1_SFR_ratio,zone1_midplane_pressure_ratio,zone1_support_ratio,zone1_tracer_5Myr_ratio,zone1_tracer_100Myr_ratio,zone1_locked_and_outflow_initial_gas_units,zone1_stripped_initial_gas_units,zone2_gas_ratio,zone2_efficiency_ratio,zone2_SFR_ratio,zone2_midplane_pressure_ratio,zone2_support_ratio,zone2_tracer_5Myr_ratio,zone2_tracer_100Myr_ratio,zone2_locked_and_outflow_initial_gas_units,zone2_stripped_initial_gas_units
-194.5,6246.388529967735,0.9955199314221839,1.0253263219266657,1.0207327896897942,1.0895675470929562,1.0064856230654429,1.0179617326462185,1.00472813182182,0.061829401133909424,0.004300667443907123,0.9907744787669459,0.9894512274487229,0.9803230241408233,1.0193836894559989,1.0256964647251794,0.9831619607117118,0.9957463432971815,0.061490265281473624,0.009385255951580303
-194.25,6293.99645224522,0.9954812161145428,1.0255231282088149,1.0208890108229012,1.0902451541488059,1.0065348938853755,1.0181007161609372,1.0047682884144484,0.06190596194563396,0.004337821939823654,0.9906950742811746,0.9893659362712302,0.9801599597254903,1.019519934929285,1.025889843226541,0.9830194992898615,0.9957076297345362,0.06156378340052583,0.009466142318299365
-194.0,6341.90529350222,0.9954422075206524,1.0257211845999525,1.0210461602988754,1.0909269900510996,1.0065844737004424,1.0182405631946088,1.0048087359650377,0.061982534508741985,0.004375257970606092,0.9906150725341414,0.9892800688684893,0.9799957471787389,1.0196569131531195,1.0260844072390853,0.9828760048363163,0.99566860425029,0.061637289246729024,0.009547638219129413
-193.75,6390.116405007102,0.9954029038170344,1.025920496362686,1.021204241164831,1.0916130732185259,1.0066343638632804,1.018381276957942,1.004849476068583,0.06205911889296616,0.004412977289999772,0.9905344698709662,0.9891936224649324,0.9798303804280424,1.0197946260042858,1.0262801615746675,0.9827314715973445,0.9956292647490037,0.06171078273374711,0.009629747395286489
-193.5,6438.631139418024,0.9953633031724984,1.026121068754829,1.021363256450701,1.0923034220820795,1.0066845657274117,1.0185228606797132,1.0048905103239711,0.062135715168274507,0.004450981659227428,0.9904532626221694,0.989106594282668,0.9796638533883709,1.0199330753445959,1.0264771110429838,0.982585893794112,0.9955896091252339,0.06178426377478653,0.009712473603043842
-193.25,6487.450850740463,0.9953234037481413,1.026322907029351,1.0215232091691409,1.0929980550844198,1.0067350806471926,1.0186653176035538,1.0049318403339285,0.06221232340486907,0.004489272846989954,0.99037144710368,0.9890189815415272,0.9794961599622901,1.0200722630206578,1.0266752604513452,0.9824392656238103,0.9955496352635324,0.06185773228259576,0.009795820613724068
-193.0,6536.576894284349,0.9952832036973691,1.0265260164386556,1.0216841023197634,1.09369699067924,1.0067859099777663,1.018808650914274,1.0049734677041597,0.06228894367316376,0.004527852629467572,0.990289019616848,0.9889307814583308,0.9793272940392937,1.0202121908636466,1.0268746146044492,0.9822915812854454,0.9955093410385937,0.06193118816946793,0.00987979221368392
-192.75,6586.010626620823,0.9952427011658794,1.0267304022303265,1.02184593888484,1.094400247330597,1.0068370550750139,1.0189528638010144,1.0050153940439712,0.06236557604380052,0.00456672279032046,0.9902059764484671,0.9888419912477578,0.9791572494967326,1.020352860689086,1.0270751783041525,0.9821428349578193,0.9954687243151162,0.06200463134723655,0.00996439220429622
-192.5,6635.753405538587,0.9952018942916571,1.0269360696456251,1.0220087218277552,1.0951078435122408,1.006888517295504,1.0190979594768117,1.0050576209664666,0.06244222058765438,0.004605885120688945,0.9901223138707864,0.9887526081226656,0.9789860202001887,1.0204942742966154,1.0272769563492383,0.9819930207927031,0.9954277829477545,0.062078061727273835,0.010049624401939496
-192.25,6685.806589999878,0.9951607812049961,1.0271430239238981,1.0221724540973685,1.0958197977069726,1.0069402979964435,1.0192439411027503,1.0051001500876675,0.06251887737581086,0.00464534141919352,0.990038028141525,0.9886626292933327,0.9788136000027866,1.020636433469757,1.0274799535351848,0.9818421329413675,0.9953865147812714,0.06215147922049353,0.010135492637981247
-192.0,6736.1715400960475,0.9951193600284914,1.0273512702999124,1.0223371386253066,1.0965361284059616,1.0069923985356262,1.0193908118259738,1.0051429830268546,0.06259554647957474,0.004685093491934276,0.9899531155038952,0.9885720519680313,0.9786399827458312,1.0207793399756917,1.0276841746539322,0.9816901655413669,0.9953449176504554,0.06222488373734795,0.010222000758756632
-191.75,6786.849617002745,0.9950776288770286,1.0275608140008783,1.0225027783229432,1.0972568541080543,1.007044820271383,1.0195385748221752,1.0051861214070064,0.06267222797048147,0.0047251431524903366,0.9898675721866206,0.9884808733536312,0.9784651622594693,1.0209229955650285,1.0278896244936464,0.9815371127017173,0.9953029893800247,0.062298275187825096,0.01030915262555406
-191.5,6837.842182934725,0.9950355858578042,1.0277716602503024,1.0226693760852077,1.097981993319111,1.0070975645625306,1.019687233228866,1.0052295668540288,0.06274892192027728,0.004765492221918895,0.9897813944039505,0.9883890906549405,0.9782891323620997,1.0210674019715666,1.028096307838484,0.9813829685262254,0.9952607277847622,0.06237165348145114,0.010396952114598134
-191.25,6889.1506011002475,0.9949932290703285,1.0279838142674247,1.0228369347899777,1.098711564551317,1.007150632768319,1.0198367901498862,1.0052733209967242,0.0628256284009184,0.004806142528753475,0.9896945783556852,0.9882967010748898,0.9781118868606277,1.021212560912068,1.0283042294683524,0.9812277271119823,0.9952181306695043,0.06244501852728925,0.010485403117025265
-191.0,6940.776235655085,0.9949505566064104,1.0281972812629536,1.0230054572937737,1.0994455863224708,1.0072040262483803,1.0199872487177915,1.0053173854674369,0.06290234748458773,0.004847095909002247,0.9896071202272003,0.9882037018153841,0.9779334195513812,1.0213584740860264,1.0285133941586724,0.9810713825276154,0.9951751958290049,0.0625183702339356,0.010574509538863916
-190.75,6992.720451656165,0.994907566550174,1.0284120664418581,1.0231749464345048,1.100184077155296,1.007257746362676,1.020138612044404,1.0053617619014807,0.06297907924368004,0.004888354206146358,0.9895190161894609,0.9881100900768357,0.9777537242197101,1.0215051431754267,1.0287238066801352,0.9809139288305687,0.9951319210480354,0.06259170850952109,0.010664275301017798
-190.5,7044.984615014781,0.9948642569780721,1.0286281750050117,1.0233454050330713,1.1009270555767485,1.007311794471444,1.0202908831901123,1.0054064519367203,0.06305582375079119,0.004929919271137058,0.9894302623990487,0.9880158630579402,0.9775727946398404,1.0216525698445114,1.0289354717984618,0.9807553600778885,0.9950883041014481,0.06266503326171206,0.010754704339238997
